Using default parameters: 
	- linear edge agents 30
	- agents 900
	- features 3
	- number of possible values for any feature 0
	- number of iterations 100
	- degree 8
	- delta 0.000000
	- maxSide 0
Initializing Model ... 
Numero di links 7200
pos_features = 100
Simulation 1
33000	2920
34000	4372
Numero di step eseguiti = 34465
Simulation 49
0	7092
1000	7166
2000	7154
3000	7140
4000	7138
5000	7123
6000	7120
7000	7099
8000	7088
9000	7069
10000	7057
11000	7103
12000	7135
13000	7027
14000	7124
15000	7069
16000	7038
17000	7029
18000	7113
19000	6423
20000	5785
21000	5305
22000	4931
23000	4280
24000	3998
25000	5192
26000	7197
27000	6467
28000	5131
29000	7199
Numero di step eseguiti = 29159
Simulation 50
0	7096
1000	7178
2000	7171
3000	7158
4000	7144
5000	7120
6000	7143
7000	7138
8000	7125
9000	7145
10000	7142
11000	7149
12000	7132
13000	7079
14000	7138
15000	7108
16000	7112
17000	6885
18000	6967
19000	7018
20000	6955
21000	7033
22000	6490
23000	5984
24000	4803
25000	4960
26000	5344
Numero di step eseguiti = 26578
Simulation 51
0	7067
1000	7181
2000	7164
3000	7138
4000	7141
5000	7140
6000	7126
7000	7098
8000	7073
9000	7072
10000	7085
11000	7111
12000	7124
13000	6860
14000	6803
15000	6401
16000	6309
17000	6151
18000	6091
19000	5053
20000	4381
21000	4195
22000	3516
23000	4259
24000	3332
25000	3702
Numero di step eseguiti = 25588
Simulation 52
0	7100
1000	7172
2000	7158
3000	7149
4000	7128
5000	7132
6000	7122
7000	7122
8000	7115
9000	7087
10000	7112
11000	7110
12000	7092
13000	7109
14000	7079
15000	7113
16000	7134
17000	7089
18000	7112
19000	7107
20000	7151
21000	7075
22000	7036
23000	6364
24000	6098
25000	5995
26000	6778
27000	5235
28000	4922
29000	4731
30000	4617
31000	3840
32000	4731
33000	4426
34000	2601
35000	5083
36000	2914
Numero di step eseguiti = 36680
Simulation 53
0	7073
1000	7166
2000	7148
3000	7152
4000	7132
5000	7121
6000	7111
7000	7110
8000	7104
9000	7073
10000	7097
11000	7105
12000	7088
13000	7076
14000	7066
15000	7034
16000	7096
17000	6966
18000	6953
19000	7033
20000	7108
21000	6844
22000	6254
23000	5611
24000	5140
25000	5292
26000	4577
27000	3873
28000	4338
Numero di step eseguiti = 28512
Simulation 54
0	7092
1000	7164
2000	7165
3000	7147
4000	7142
5000	7134
6000	7131
7000	7120
8000	7132
9000	7130
10000	7113
11000	7123
12000	7101
13000	7134
14000	7143
15000	7128
16000	7146
17000	7153
18000	7139
19000	7170
20000	6818
21000	6082
22000	6142
23000	5117
24000	4915
25000	4456
26000	4297
27000	3942
28000	3972
29000	6222
Numero di step eseguiti = 29174
Simulation 55
0	7073
1000	7172
2000	7155
3000	7146
4000	7130
5000	7136
6000	7095
7000	7071
8000	7049
9000	7035
10000	7078
11000	7083
12000	7067
13000	7064
14000	7044
15000	7116
16000	7122
17000	7136
18000	7095
19000	6920
20000	6889
21000	5893
22000	5403
23000	4755
24000	4015
25000	3586
26000	3395
27000	3445
28000	2826
29000	3297
30000	2508
31000	2736
32000	2545
33000	2513
34000	2436
35000	6022
Numero di step eseguiti = 35267
Simulation 56
0	7073
1000	7180
2000	7155
3000	7148
4000	7127
5000	7143
6000	7124
7000	7118
8000	7095
9000	7069
10000	7084
11000	6963
12000	7024
13000	7016
14000	7062
15000	7126
16000	7030
17000	6966
18000	6544
19000	5986
20000	5473
21000	4987
22000	4795
23000	4299
24000	4145
25000	4091
26000	4502
27000	4304
28000	3416
Numero di step eseguiti = 29000
Simulation 57
0	7102
1000	7174
2000	7151
3000	7159
4000	7149
5000	7128
6000	7114
7000	7102
8000	7080
9000	7056
10000	7044
11000	7057
12000	7068
13000	7080
14000	7046
15000	6957
16000	7039
17000	7023
18000	6968
19000	6869
20000	5238
21000	5183
22000	4908
23000	4452
24000	3997
25000	3845
26000	3324
27000	2365
28000	3612
29000	3676
Numero di step eseguiti = 29865
Simulation 58
0	7102
1000	7176
2000	7160
3000	7149
4000	7138
5000	7144
6000	7140
7000	7142
8000	7124
9000	7143
10000	7101
11000	7104
12000	7090
13000	7092
14000	7112
15000	7022
16000	6631
17000	6004
18000	5658
19000	5520
20000	5183
21000	5014
22000	4342
23000	4259
24000	3679
25000	3648
26000	3293
27000	3223
28000	2813
29000	2840
30000	2797
31000	4180
Numero di step eseguiti = 31210
Simulation 59
0	7092
1000	7177
2000	7167
3000	7168
4000	7161
5000	7124
6000	7121
7000	7094
8000	7109
9000	7122
10000	7086
11000	7028
12000	7039
13000	7012
14000	7109
15000	7079
16000	7078
17000	6935
18000	6990
19000	6924
20000	7138
21000	6652
22000	6406
23000	5784
24000	5431
25000	5141
26000	5424
27000	5162
28000	4275
29000	4084
30000	3328
31000	3392
32000	3345
33000	3223
34000	3169
35000	3555
36000	5027
Numero di step eseguiti = 36248
Simulation 60
0	7096
1000	7171
2000	7166
3000	7166
4000	7160
5000	7124
6000	7115
7000	7144
8000	7118
9000	7093
10000	7093
11000	7136
12000	7102
13000	7126
14000	7084
15000	6946
16000	6828
17000	6063
18000	5822
19000	5146
20000	4648
21000	4341
22000	3911
23000	3579
24000	3440
25000	3279
26000	4929
Numero di step eseguiti = 26761
Simulation 61
0	7099
1000	7180
2000	7163
3000	7154
4000	7141
5000	7148
6000	7128
7000	7138
8000	7128
9000	7127
10000	7100
11000	7107
12000	7128
13000	7075
14000	7136
15000	7058
16000	6985
17000	6955
18000	6963
19000	6836
20000	7041
21000	6460
22000	7090
23000	6308
24000	6120
25000	5971
26000	6432
27000	4420
28000	4252
29000	4008
30000	3918
31000	3587
32000	3658
33000	3683
34000	4509
Numero di step eseguiti = 34594
Simulation 62
0	7084
1000	7175
2000	7162
3000	7142
4000	7144
5000	7151
6000	7140
7000	7122
8000	7098
9000	7066
10000	7085
11000	7086
12000	7092
13000	7008
14000	7046
15000	7011
16000	7110
17000	7137
18000	6959
19000	6646
20000	6184
21000	5597
22000	5143
23000	4696
24000	4544
25000	5365
26000	4256
27000	3812
28000	3707
29000	3522
30000	3696
31000	2903
32000	2798
33000	4329
34000	4792
35000	4145
Numero di step eseguiti = 35130
Simulation 63
0	7078
1000	7173
2000	7151
3000	7144
4000	7123
5000	7112
6000	7109
7000	7101
8000	7109
9000	7105
10000	7139
11000	7134
12000	7122
13000	7089
14000	7071
15000	7097
16000	7124
17000	6952
18000	6590
19000	6507
20000	6318
21000	5951
22000	5640
23000	5422
24000	4841
25000	4340
26000	3883
27000	3227
28000	3113
29000	2806
30000	2620
31000	2598
32000	2590
33000	3213
Numero di step eseguiti = 33873
Simulation 64
0	7104
1000	7167
2000	7154
3000	7127
4000	7140
5000	7130
6000	7112
7000	7107
8000	7121
9000	7136
10000	7095
11000	7129
12000	7121
13000	7099
14000	7051
15000	7041
16000	6852
17000	6781
18000	6219
19000	6264
20000	5472
21000	4978
22000	4728
23000	4311
24000	4131
25000	3392
Numero di step eseguiti = 25625
Simulation 65
0	7091
1000	7159
2000	7157
3000	7147
4000	7144
5000	7131
6000	7121
7000	7112
8000	7090
9000	7117
10000	7076
11000	7105
12000	7090
13000	7042
14000	7090
15000	6991
16000	7006
17000	6847
18000	6729
19000	5546
20000	5373
21000	4880
22000	4289
23000	4161
24000	3909
25000	4514
26000	3473
27000	7192
28000	7199
29000	7199
30000	7199
31000	7199
32000	7199
Numero di step eseguiti = 32449
Simulation 66
0	7097
1000	7169
2000	7170
3000	7160
4000	7141
5000	7136
6000	7103
7000	7097
8000	7102
9000	7094
10000	7080
11000	7095
12000	7090
13000	7109
14000	7058
15000	7105
16000	7019
17000	7112
18000	6941
19000	6890
20000	6400
21000	6001
22000	5892
23000	5178
24000	4964
25000	5030
26000	7198
27000	7117
Numero di step eseguiti = 27022
Simulation 67
0	7079
1000	7170
2000	7155
3000	7145
4000	7134
5000	7114
6000	7097
7000	7117
8000	7096
9000	7133
10000	7092
11000	7120
12000	7134
13000	7054
14000	6997
15000	6587
16000	6638
17000	6398
18000	6209
19000	5846
20000	5591
21000	5269
22000	5051
23000	4540
24000	5647
25000	7183
26000	4301
27000	2938
28000	3239
Numero di step eseguiti = 28510
Simulation 68
0	7091
1000	7168
2000	7146
3000	7159
4000	7142
5000	7134
6000	7140
7000	7123
8000	7112
9000	7098
10000	7082
11000	7080
12000	7084
13000	7107
14000	7104
15000	7017
16000	7026
17000	7036
18000	7086
19000	6988
20000	6809
21000	6353
22000	5549
23000	5390
24000	5544
25000	7107
Numero di step eseguiti = 25003
Simulation 69
0	7073
1000	7165
2000	7139
3000	7147
4000	7133
5000	7130
6000	7121
7000	7095
8000	7105
9000	7075
10000	7064
11000	6974
12000	6844
13000	6582
14000	6507
15000	6008
16000	5976
17000	6026
18000	5753
19000	4894
20000	4599
21000	4545
22000	4592
23000	3873
24000	4100
25000	3492
26000	3101
27000	2814
28000	2461
29000	2373
30000	3143
Numero di step eseguiti = 30864
Simulation 70
0	7100
1000	7178
2000	7175
3000	7158
4000	7152
5000	7141
6000	7127
7000	7124
8000	7079
9000	7035
10000	6999
11000	6949
12000	6961
13000	6902
14000	7098
15000	6474
16000	6427
17000	5854
18000	5650
19000	5351
20000	6024
21000	4902
22000	3874
23000	4203
24000	3889
25000	3818
26000	3654
27000	3406
28000	3203
29000	2837
30000	2936
31000	2688
32000	2374
33000	2421
34000	2452
35000	2338
36000	2342
37000	2276
38000	2712
Numero di step eseguiti = 38679
Simulation 71
0	7094
1000	7178
2000	7161
3000	7151
4000	7132
5000	7123
6000	7131
7000	7127
8000	7088
9000	7067
10000	7119
11000	7051
12000	7044
13000	6978
14000	6941
15000	6974
16000	7025
17000	6681
18000	6382
19000	6056
20000	5585
21000	5420
22000	4795
23000	4048
24000	3683
25000	3290
26000	3300
27000	3101
28000	2924
29000	2975
30000	3495
31000	7197
Numero di step eseguiti = 31665
Simulation 72
0	7089
1000	7175
2000	7154
3000	7152
4000	7143
5000	7129
6000	7115
7000	7115
8000	7098
9000	7100
10000	7083
11000	7103
12000	7069
13000	7099
14000	7096
15000	7074
16000	7076
17000	6993
18000	7076
19000	6879
20000	6802
21000	6641
22000	5752
23000	5281
24000	5176
25000	4849
26000	4559
27000	4149
28000	3429
29000	3153
30000	2865
31000	3038
32000	2918
33000	5492
Numero di step eseguiti = 33067
Simulation 73
0	7115
1000	7178
2000	7162
3000	7146
4000	7131
5000	7109
6000	7126
7000	7124
8000	7121
9000	7093
10000	7109
11000	7116
12000	7118
13000	6936
14000	6954
15000	6925
16000	6542
17000	6405
18000	6251
19000	6129
20000	5362
21000	7190
22000	7032
23000	7195
24000	4563
25000	6196
26000	7196
Numero di step eseguiti = 26711
Simulation 74
0	7100
1000	7175
2000	7161
3000	7162
4000	7158
5000	7138
6000	7143
7000	7106
8000	7102
9000	7111
10000	7083
11000	7079
12000	7091
13000	7056
14000	7053
15000	7114
16000	7106
17000	7028
18000	6944
19000	6926
20000	6672
21000	6497
22000	6409
23000	6701
24000	5096
25000	5058
26000	4736
27000	4415
28000	3788
29000	3696
30000	3442
31000	2899
32000	2821
33000	2710
34000	4204
Numero di step eseguiti = 34631
Simulation 75
0	7088
1000	7181
2000	7166
3000	7140
4000	7148
5000	7136
6000	7119
7000	7116
8000	7103
9000	7083
10000	7132
11000	7126
12000	7122
13000	7135
14000	7088
15000	7064
16000	7108
17000	7084
18000	6898
19000	6759
20000	6473
21000	6246
22000	5826
23000	5592
24000	5118
25000	4865
26000	4162
27000	3588
28000	3414
29000	3262
30000	3289
31000	3163
32000	3153
33000	7075
Numero di step eseguiti = 33087
Simulation 76
0	7099
1000	7188
2000	7176
3000	7153
4000	7140
5000	7140
6000	7142
7000	7128
8000	7110
9000	7074
10000	7117
11000	7106
12000	7101
13000	7076
14000	6985
15000	6951
16000	6876
17000	6535
18000	6375
19000	6083
20000	5461
21000	6653
22000	4897
23000	4472
24000	4682
25000	3912
26000	3574
27000	3111
28000	3160
29000	3156
30000	3611
31000	6630
Numero di step eseguiti = 31386
Simulation 77
0	7101
1000	7163
2000	7151
3000	7153
4000	7157
5000	7145
6000	7140
7000	7141
8000	7102
9000	7126
10000	7075
11000	7130
12000	7096
13000	7033
14000	7047
15000	7028
16000	6713
17000	6574
18000	6113
19000	6657
20000	6130
21000	5495
22000	4677
23000	5174
24000	5810
25000	6616
Numero di step eseguiti = 25762
Simulation 78
0	7095
1000	7172
2000	7153
3000	7152
4000	7137
5000	7128
6000	7094
7000	7106
8000	7074
9000	7074
10000	7074
11000	7058
12000	7067
13000	7084
14000	7097
15000	7091
16000	7091
17000	7105
18000	7120
19000	7144
20000	7140
21000	7129
22000	6963
23000	6984
24000	6777
25000	6330
26000	6396
27000	7175
28000	6725
29000	7198
Numero di step eseguiti = 29512
Simulation 79
0	7084
1000	7168
2000	7152
3000	7146
4000	7146
5000	7129
6000	7126
7000	7128
8000	7122
9000	7112
10000	7127
11000	7143
12000	7145
13000	7127
14000	7122
15000	7142
16000	7118
17000	7150
18000	7139
19000	6404
20000	6204
21000	5758
22000	5563
23000	4867
24000	4384
25000	4148
26000	3827
27000	3403
28000	3235
29000	3105
30000	2832
31000	2802
32000	2760
33000	2625
34000	2257
35000	2427
36000	2448
37000	2976
38000	3167
Numero di step eseguiti = 38622
Simulation 80
0	7095
1000	7180
2000	7167
3000	7155
4000	7145
5000	7132
6000	7128
7000	7122
8000	7124
9000	7104
10000	7067
11000	7063
12000	7071
13000	7081
14000	7012
15000	7021
16000	6908
17000	6724
18000	6558
19000	6178
20000	5982
21000	5786
22000	5325
23000	4971
24000	4531
25000	4308
26000	4106
27000	3928
28000	7199
29000	7199
30000	7199
31000	7199
32000	6585
33000	7199
Numero di step eseguiti = 33450
Simulation 81
0	7087
1000	7145
2000	7141
3000	7141
4000	7131
5000	7100
6000	7074
7000	7053
8000	7078
9000	7012
10000	6971
11000	7006
12000	6794
13000	6558
14000	7133
15000	6689
16000	6769
17000	6155
18000	7159
19000	4788
20000	4663
21000	4277
22000	3873
Numero di step eseguiti = 22595
Simulation 82
0	7105
1000	7180
2000	7166
3000	7158
4000	7151
5000	7131
6000	7159
7000	7117
8000	7120
9000	7102
10000	7084
11000	7100
12000	7102
13000	7060
14000	7039
15000	6954
16000	6977
17000	7034
18000	7095
19000	7106
20000	6355
21000	5962
22000	5270
23000	4724
24000	4284
25000	4263
26000	4016
27000	3641
28000	7198
29000	6061
30000	7150
31000	7198
32000	7143
Numero di step eseguiti = 32855
Simulation 83
0	7102
1000	7175
2000	7158
3000	7162
4000	7158
5000	7137
6000	7138
7000	7152
8000	7119
9000	7138
10000	7139
11000	7098
12000	7034
13000	6938
14000	6709
15000	6758
16000	6690
17000	6308
18000	5961
19000	7143
20000	5070
21000	4818
22000	4460
23000	4354
24000	4183
25000	3784
26000	3762
27000	4237
28000	7065
Numero di step eseguiti = 28643
Simulation 84
0	7093
1000	7175
2000	7165
3000	7152
4000	7130
5000	7137
6000	7138
7000	7127
8000	7137
9000	7141
10000	7139
11000	7134
12000	7128
13000	7132
14000	7133
15000	7120
16000	7156
17000	7103
18000	6999
19000	6976
20000	6702
21000	6381
22000	6206
23000	5963
24000	5339
25000	5042
26000	4704
27000	4477
28000	3934
29000	4010
30000	3480
31000	3688
32000	3383
33000	3105
34000	2926
35000	3014
36000	2470
37000	2636
Numero di step eseguiti = 37311
Simulation 85
0	7098
1000	7179
2000	7173
3000	7158
4000	7152
5000	7139
6000	7142
7000	7121
8000	7097
9000	7115
10000	7108
11000	7111
12000	7087
13000	7124
14000	7100
15000	7048
16000	7069
17000	7082
18000	6903
19000	6977
20000	6817
21000	6260
22000	5789
23000	5213
24000	4748
25000	4092
26000	3922
27000	3388
Numero di step eseguiti = 27565
Simulation 86
0	7073
1000	7176
2000	7152
3000	7154
4000	7126
5000	7115
6000	7104
7000	7116
8000	7111
9000	7118
10000	7129
11000	7129
12000	7100
13000	7121
14000	7148
15000	6916
16000	6845
17000	6700
18000	6285
19000	5861
20000	5521
21000	4755
22000	4376
23000	4187
24000	4125
25000	3597
26000	3270
27000	3019
28000	2857
29000	2779
30000	2916
Numero di step eseguiti = 30788
Simulation 87
0	7098
1000	7172
2000	7162
3000	7144
4000	7148
5000	7116
6000	7120
7000	7088
8000	7096
9000	7082
10000	7077
11000	7109
12000	7103
13000	7095
14000	7027
15000	7082
16000	7086
17000	7145
18000	7076
19000	7117
20000	7138
21000	6927
22000	6816
23000	6245
24000	5659
25000	4762
26000	4367
27000	4276
28000	3520
29000	3560
30000	3231
31000	3328
32000	3061
Numero di step eseguiti = 32806
Simulation 88
0	7113
1000	7169
2000	7167
3000	7160
4000	7150
5000	7143
6000	7124
7000	7133
8000	7123
9000	7127
10000	7118
11000	7113
12000	7099
13000	7090
14000	7100
15000	7112
16000	7087
17000	7133
18000	6991
19000	6449
20000	5832
21000	5184
22000	4754
23000	5816
24000	5052
25000	7198
26000	7199
27000	7197
28000	7198
29000	7199
30000	5876
31000	7198
32000	7199
33000	7198
34000	7199
Numero di step eseguiti = 34136
Simulation 89
0	7087
1000	7157
2000	7151
3000	7137
4000	7121
5000	7100
6000	7109
7000	7089
8000	7067
9000	7062
10000	7096
11000	7103
12000	7084
13000	6969
14000	7112
15000	6757
16000	6578
17000	6320
18000	5937
19000	5507
20000	5232
21000	4837
22000	4480
23000	4059
24000	3952
25000	3759
26000	3156
27000	3087
28000	3013
29000	3093
30000	2864
31000	2905
32000	3481
33000	7199
Numero di step eseguiti = 33482
Simulation 90
0	7086
1000	7170
2000	7158
3000	7156
4000	7148
5000	7121
6000	7134
7000	7103
8000	7122
9000	7105
10000	7129
11000	7114
12000	7098
13000	7066
14000	7072
15000	7020
16000	7022
17000	6885
18000	6655
19000	6866
20000	6212
21000	5437
22000	6213
23000	4650
24000	4593
25000	5174
Numero di step eseguiti = 25387
Simulation 91
0	7099
1000	7184
2000	7159
3000	7145
4000	7152
5000	7135
6000	7117
7000	7122
8000	7093
9000	7098
10000	7082
11000	7086
12000	7061
13000	7082
14000	7012
15000	7129
16000	7076
17000	7115
18000	7110
19000	7095
20000	7012
21000	6545
22000	5889
23000	5846
24000	5213
25000	4637
26000	4053
27000	3285
28000	3252
29000	3101
30000	2960
31000	2749
32000	3113
33000	4864
Numero di step eseguiti = 33671
Simulation 92
0	7098
1000	7180
2000	7168
3000	7160
4000	7138
5000	7133
6000	7118
7000	7104
8000	7094
9000	7078
10000	6975
11000	7038
12000	7033
13000	6974
14000	7013
15000	7050
16000	6950
17000	7133
18000	6701
19000	6481
20000	6030
21000	5680
22000	5156
23000	4959
24000	4773
25000	4372
26000	4370
27000	3730
28000	3280
29000	3155
30000	3128
31000	2977
32000	3070
33000	2917
34000	3305
35000	2805
36000	2687
37000	2530
38000	3490
39000	2476
Numero di step eseguiti = 39701
Simulation 93
0	7090
1000	7177
2000	7162
3000	7163
4000	7151
5000	7152
6000	7140
7000	7121
8000	7118
9000	7144
10000	7093
11000	7129
12000	7132
13000	7132
14000	7135
15000	7140
16000	7140
17000	7035
18000	6945
19000	7126
20000	6389
21000	6074
22000	5625
23000	4966
24000	4775
25000	4322
26000	3970
27000	3706
28000	3419
29000	3616
30000	2720
31000	3598
Numero di step eseguiti = 31435
Simulation 94
0	7089
1000	7165
2000	7153
3000	7136
4000	7130
5000	7114
6000	7118
7000	7059
8000	7085
9000	7011
10000	7073
11000	7060
12000	7024
13000	7035
14000	7004
15000	7046
16000	6695
17000	6722
18000	5855
19000	5959
20000	5130
21000	4472
22000	4189
23000	3578
24000	3375
25000	3896
26000	2770
27000	3240
28000	5428
Numero di step eseguiti = 28098
Simulation 95
0	7094
1000	7178
2000	7166
3000	7158
4000	7132
5000	7129
6000	7110
7000	7106
8000	7097
9000	7089
10000	7114
11000	7103
12000	7111
13000	7054
14000	7031
15000	7056
16000	7130
17000	7144
18000	6632
19000	6827
20000	6081
21000	5445
22000	4886
23000	4567
24000	4274
25000	4053
26000	3961
27000	4304
28000	3134
29000	2996
30000	2905
31000	3065
Numero di step eseguiti = 31306
Simulation 96
0	7066
1000	7173
2000	7146
3000	7144
4000	7151
5000	7131
6000	7132
7000	7133
8000	7122
9000	7109
10000	7112
11000	7121
12000	7112
13000	7093
14000	7077
15000	7064
16000	7085
17000	7025
18000	7058
19000	6763
20000	6577
21000	6158
22000	5823
23000	5505
24000	4954
25000	4698
26000	4589
27000	4582
28000	3683
29000	3606
30000	3490
31000	2829
32000	2616
33000	2570
34000	2328
35000	2445
36000	3305
Numero di step eseguiti = 36741
Simulation 97
0	7101
1000	7175
2000	7163
3000	7153
4000	7134
5000	7131
6000	7127
7000	7120
8000	7074
9000	7095
10000	7070
11000	7079
12000	7077
13000	7044
14000	7083
15000	7056
16000	7069
17000	7052
18000	6828
19000	6757
20000	6088
21000	5190
22000	4761
23000	4833
24000	7199
Numero di step eseguiti = 24100
Simulation 98
0	7079
1000	7179
2000	7165
3000	7155
4000	7151
5000	7152
6000	7133
7000	7126
8000	7127
9000	7126
10000	7073
11000	7092
12000	7059
13000	7070
14000	7068
15000	7091
16000	7089
17000	7081
18000	7062
19000	7097
20000	7096
21000	7084
22000	7047
23000	6318
24000	5571
25000	5158
26000	5139
27000	4450
28000	3687
29000	3643
30000	3450
31000	3286
32000	3252
33000	3642
Numero di step eseguiti = 33581
Simulation 99
0	7101
1000	7175
2000	7169
3000	7165
4000	7166
5000	7153
6000	7154
7000	7143
8000	7138
9000	7139
10000	7141
11000	7122
12000	7150
13000	7140
14000	7162
15000	6869
16000	6629
17000	6374
18000	6313
19000	5479
20000	4925
21000	4390
22000	4022
23000	3871
24000	3595
25000	3124
26000	3076
27000	3017
28000	2908
29000	2825
30000	2778
31000	2816
32000	2711
33000	2638
34000	2797
35000	2450
36000	2523
37000	3386
38000	6156
Numero di step eseguiti = 38248
Simulation 100
0	7103
1000	7180
2000	7168
3000	7167
4000	7153
5000	7132
6000	7138
7000	7112
8000	7130
9000	7117
10000	7083
11000	7082
12000	7076
13000	7081
14000	6933
15000	6916
16000	6470
17000	6038
18000	6597
19000	5517
20000	6947
21000	7199
22000	6648
Numero di step eseguiti = 22056
pos_features = 300
Simulation 1
0	7135
1000	7183
2000	7180
3000	7168
4000	7165
5000	7164
6000	7152
7000	7126
8000	7121
9000	7100
10000	7108
11000	7113
12000	7095
13000	7086
14000	6938
15000	6988
16000	7111
17000	7127
18000	6999
19000	7129
20000	7111
21000	7113
22000	5789
23000	5368
24000	5223
25000	7143
26000	7193
27000	7190
28000	5606
29000	3991
30000	5256
Numero di step eseguiti = 30805
Simulation 2
0	7133
1000	7179
2000	7166
3000	7162
4000	7166
5000	7144
6000	7134
7000	7152
8000	7160
9000	7146
10000	7122
11000	7130
12000	7107
13000	7054
14000	7093
15000	7049
16000	7059
17000	6909
18000	6776
19000	6681
20000	6539
21000	6407
22000	6358
23000	5619
24000	5707
25000	5083
26000	5011
27000	4444
28000	3975
29000	5151
30000	4582
31000	7166
Numero di step eseguiti = 31376
Simulation 3
0	7134
1000	7182
2000	7182
3000	7174
4000	7164
5000	7164
6000	7159
7000	7138
8000	7126
9000	7153
10000	7147
11000	7111
12000	7129
13000	7117
14000	7109
15000	7156
16000	7159
17000	7131
18000	7122
19000	7090
20000	6808
21000	6204
22000	6330
23000	5504
24000	5210
25000	4608
26000	4585
27000	3789
28000	3592
29000	3908
30000	3359
31000	3102
32000	3295
33000	2824
34000	2650
35000	2671
36000	2597
37000	2798
38000	3033
39000	5596
Numero di step eseguiti = 39129
Simulation 4
0	7128
1000	7182
2000	7177
3000	7163
4000	7169
5000	7159
6000	7158
7000	7130
8000	7125
9000	7132
10000	7150
11000	7142
12000	7143
13000	7129
14000	7117
15000	7098
16000	7122
17000	7096
18000	6840
19000	6777
20000	6394
21000	6144
22000	5604
23000	5438
24000	4912
25000	4736
26000	4366
27000	3973
28000	3691
29000	3416
30000	3227
31000	3251
32000	2985
33000	3099
34000	2951
35000	2901
36000	3356
Numero di step eseguiti = 36748
Simulation 5
0	7136
1000	7185
2000	7178
3000	7175
4000	7168
5000	7161
6000	7163
7000	7159
8000	7159
9000	7160
10000	7167
11000	7144
12000	7160
13000	7155
14000	7134
15000	7134
16000	7148
17000	7146
18000	7133
19000	7139
20000	7118
21000	6955
22000	7062
23000	6620
24000	5640
25000	5573
26000	5280
27000	5114
28000	4615
29000	4066
30000	4117
31000	3611
32000	3638
33000	3370
34000	3239
Numero di step eseguiti = 34877
Simulation 6
0	7142
1000	7178
2000	7182
3000	7171
4000	7170
5000	7170
6000	7167
7000	7174
8000	7167
9000	7164
10000	7160
11000	7153
12000	7158
13000	7129
14000	7129
15000	7150
16000	7143
17000	7103
18000	7144
19000	7134
20000	7137
21000	7134
22000	7105
23000	7158
24000	6993
25000	7119
26000	6450
27000	5875
28000	5400
29000	4972
30000	5975
31000	3626
32000	3052
33000	3252
34000	3103
35000	2863
36000	2662
37000	2629
38000	2566
39000	2414
40000	2565
41000	4510
Numero di step eseguiti = 41860
Simulation 7
0	7135
1000	7190
2000	7182
3000	7181
4000	7162
5000	7161
6000	7147
7000	7148
8000	7129
9000	7154
10000	7135
11000	7146
12000	7149
13000	7156
14000	7098
15000	7155
16000	6875
17000	6833
18000	6828
19000	7080
20000	6453
21000	6285
22000	6621
23000	5582
24000	4999
25000	4643
26000	5101
27000	5464
28000	6103
Numero di step eseguiti = 28317
Simulation 8
0	7129
1000	7192
2000	7175
3000	7159
4000	7154
5000	7144
6000	7152
7000	7144
8000	7140
9000	7156
10000	7154
11000	7158
12000	7139
13000	7146
14000	7142
15000	7140
16000	7139
17000	7142
18000	7142
19000	7121
20000	7136
21000	7152
22000	7128
23000	7141
24000	7161
25000	7041
26000	6594
27000	6158
28000	5402
29000	4372
30000	4300
31000	4522
Numero di step eseguiti = 31562
Simulation 9
0	7112
1000	7181
2000	7179
3000	7179
4000	7164
5000	7155
6000	7161
7000	7164
8000	7161
9000	7152
10000	7133
11000	7115
12000	7131
13000	7152
14000	7129
15000	7144
16000	7145
17000	7033
18000	7136
19000	6718
20000	6766
21000	6164
22000	5616
23000	5287
24000	4948
25000	5305
26000	4852
27000	4417
28000	5386
29000	4003
30000	2743
Numero di step eseguiti = 30518
Simulation 10
0	7131
1000	7196
2000	7187
3000	7171
4000	7165
5000	7157
6000	7156
7000	7144
8000	7155
9000	7140
10000	7165
11000	7148
12000	7131
13000	7134
14000	7114
15000	7141
16000	7132
17000	7155
18000	7139
19000	7125
20000	7054
21000	6799
22000	6871
23000	6100
24000	5463
25000	5095
26000	4930
27000	4598
28000	4426
29000	3281
30000	3076
31000	3153
32000	4474
33000	5532
Numero di step eseguiti = 33955
Simulation 11
0	7131
1000	7188
2000	7179
3000	7163
4000	7167
5000	7176
6000	7175
7000	7167
8000	7162
9000	7153
10000	7151
11000	7147
12000	7112
13000	7118
14000	7108
15000	7125
16000	7140
17000	7145
18000	7107
19000	7149
20000	7078
21000	7080
22000	6961
23000	6509
24000	5903
25000	4922
26000	4839
27000	4525
28000	4184
29000	3874
30000	3906
31000	3725
32000	3449
33000	3327
34000	3208
35000	3672
36000	4763
37000	4115
38000	4240
39000	7198
40000	7199
41000	7199
Numero di step eseguiti = 41952
Simulation 12
0	7125
1000	7186
2000	7170
3000	7170
4000	7168
5000	7145
6000	7150
7000	7154
8000	7150
9000	7129
10000	7145
11000	7141
12000	7132
13000	7131
14000	7133
15000	7123
16000	7130
17000	7093
18000	7030
19000	7144
20000	6792
21000	6698
22000	6316
23000	5823
24000	5653
25000	5167
26000	5116
27000	4869
28000	4721
29000	4665
30000	4236
31000	3582
32000	3818
33000	3459
34000	3631
35000	3467
Numero di step eseguiti = 35906
Simulation 13
0	7131
1000	7181
2000	7180
3000	7166
4000	7169
5000	7158
6000	7143
7000	7138
8000	7159
9000	7152
10000	7147
11000	7152
12000	7136
13000	7159
14000	7161
15000	7097
16000	6961
